,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
46,47,Andriy Hrysyuk,UKR,D,1.80,69,03-01-92,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
47,48,Viktor Ryashko,UKR,M,1.87,68,27-11-92,,Zakarpattya-2,Volyn Lutsk,2010,Ukrainian
48,49,Voldymyr  Starosta,UKR,D,1.88,78,24-09-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
49,50,Volodymyr  Badenchuk,UKR,M,1.80,70,06-08-92,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
50,51,Roman Nykytyuk,UKR,D,1.91,83,09-09-93,Lutsk,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
51,73,Dmytro Zozulya,UKR,D,1.89,80,09-06-88,Kiev,FC Lviv,Volyn Lutsk,2010,Ukrainian
52,77,Cornel Buta,ROU,D,1.77,70,01-11-77,Găgeşti,Politehnica Iaşi,Volyn Lutsk,2010,Ukrainian
53,78,Serhiy Litovchenko,UKR,G,1.92,86,04-10-87,Kharkiv,Feniks-Illichovets,Volyn Lutsk,2010,Ukrainian
54,99,Oleksandr  Pyshchur,UKR,F,1.96,91,26-01-81,Poltava,MFK Ruomberok,Volyn Lutsk,2010,Ukrainian
1,1,Serhiy Dolhanskyy,UKR,G,1.88,81,15-09-74,Zdolbuniv,Metalurh Donetsk,Vorskla Poltava,2010,Ukrainian
2,2,Oleksandr Matvyevev,UKR,D,1.81,73,11-02-89,Poltava,Vorskla-2,Vorskla Poltava,2010,Ukrainian
3,3,Serhiy Vovkodav,UKR,D,1.83,77,02-07-88,Lubny,Vorskla-2,Vorskla Poltava,2010,Ukrainian
4,4,Armend Dallku,ALB,M,1.87,82,16-06-83,Pritina,KS Elbasani,Vorskla Poltava,2010,Ukrainian
5,5,Oleh Krasnoperov,UKR,M,1.73,65,25-07-80,Poltava,Illichivets Mariupol,Vorskla Poltava,2010,Ukrainian
7,7,Jovan Markoski,SRB,M,1.75,65,23-06-80,Belgrade,Zeta Golubovci,Vorskla Poltava,2010,Ukrainian
8,8,Denys Kulakov,UKR,M,1.82,76,01-05-86,Donetsk,Shakhtar Donetsk,Vorskla Poltava,2010,Ukrainian
9,9,Roman Bezus,UKR,F,1.85,78,26-09-90,Kremenchuk,Kremin Kremenchuk,Vorskla Poltava,2010,Ukrainian
12,12,Serhiy Velychko,UKR,G,1.84,70,09-08-76,Simferopol,Naftovyk-Ukrnafta Okhtyrka,Vorskla Poltava,2010,Ukrainian
13,13,Yevhen Pyeskov,UKR,M,1.86,77,22-09-81,Zaporozhye,Sevastopol,Vorskla Poltava,2010,Ukrainian
14,14,Dmitry Osipenko,BLR,F,1.70,69,12-12-82,Minsk,FC Minsk,Vorskla Poltava,2010,Ukrainian
15,15,Vyacheslav Potapenko,UKR,F,1.71,64,16-12-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
16,16,Valentyn Shevchenko,UKR,F,1.76,70,06-08-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
17,17,Vasyl Sachko,UKR,F,1.90,86,03-05-75,Simferopol,Kryvbas Kryvyi Rih,Vorskla Poltava,2010,Ukrainian
18,18,Oleksiy Chychykov,UKR,F,1.80,70,30-09-87,Poltava,Lokomotiv Moscow,Vorskla Poltava,2010,Ukrainian
19,19,Artem Hromov,UKR,M,1.78,72,14-01-90,Stryi,Vorskla-2,Vorskla Poltava,2010,Ukrainian
21,21,Maksym Lavrenyuk,UKR,G,1.96,84,13-01-86,,Naftovyk-Ukrnafta,Vorskla Poltava,2010,Ukrainian
23,23,Vladyslav Tarhanchuk,UKR,D,1.81,75,04-08-90,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
24,24,Oleh Barannik,UKR,F,1.78,68,20-03-92,Semenivka,Vorskla-2,Vorskla Poltava,2010,Ukrainian
26,26,Ihor Radchenko,UKR,D,1.75,65,31-07-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
27,27,Ahmed Januzi,ALB,F,1.84,76,08-07-88,Vushtrri,Besa Kavajë,Vorskla Poltava,2010,Ukrainian
28,28,Oleksandr Vasylenko,UKR,M,1.75,67,19-06-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
29,29,Oleh Fyl,UKR,M,1.79,72,16-02-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
31,31,Oleksandr Pustovit,UKR,M,1.71,61,11-02-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
32,32,Vahe Sarkisyan,UKR,M,1.74,69,23-03-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
33,33,Yevhen Selin,UKR,D,1.85,75,09-05-88,Novoaydar,Metalist Kharkiv,Vorskla Poltava,2010,Ukrainian
34,34,Yevheniy Tkachuk,UKR,D,1.92,81,27-06-91,Zaporizhya,Vorskla-2,Vorskla Poltava,2010,Ukrainian
35,35,Pavlo Leshko,UKR,D,1.87,78,08-11-87,Kirovohrad,Stal Dniprodzerzhynsk,Vorskla Poltava,2010,Ukrainian
36,36,Maksym Iclhysh,UKR,D,1.83,72,05-11-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
38,38,Anton Yaremenko,UKR,F,1.78,74,29-07-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
39,39,Vitaliy Trusevych,UKR,D,1.91,82,16-01-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
40,40,Ihor Perduta,UKR,M,1.76,67,15-11-90,Terebovlia,Vorskla-2,Vorskla Poltava,2010,Ukrainian
41,41,Maksym Marusych,UKR,M,1.82,77,17-07-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
42,42,Maksym Shmyhol,UKR,M,1.73,62,07-04-93,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
43,43,Vitaliy Ryabushko,UKR,M,1.73,70,24-03-92,Poltava,Dynamo Kiev-2,Vorskla Poltava,2010,Ukrainian
44,44,Andriy Batsula,UKR,D,1.84,78,06-02-92,Kremenchuk,Vorskla-2,Vorskla Poltava,2010,Ukrainian
45,45,Valeriy Kurelyekh,UKR,D,1.85,72,12-08-91,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
46,46,Serhiy Kravchenko,UKR,F,1.79,69,23-03-90,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
47,47,Maksym Dulub,UKR,F,1.83,71,24-03-92,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
48,48,Volodymyr Chesnakov,UKR,D,1.82,67,12-11-88,Hlobyne,Vorskla-2,Vorskla Poltava,2010,Ukrainian
49,51,Oleksiy Kazakov,UKR,G,1.85,70,22-02-90,,Vorskla-2,Vorskla Poltava,2010,Ukrainian
50,66,Yaroslav Burdeynyy,UKR,G,1.92,86,10-02-92,,Tavriya Simferopol,Vorskla Poltava,2010,Ukrainian
51,70,Dmytro Yesin,UKR,M,1.72,66,15-04-80,Donetsk,Illichivets Mariupol,Vorskla Poltava,2010,Ukrainian
52,77,Andriy Oberemko,UKR,M,1.82,73,18-03-84,Zaporozhskaya,Dynamo Kiev,Vorskla Poltava,2010,Ukrainian
53,78,Oleksiy Kurilov,UKR,D,1.88,80,24-04-88,Kerch,Metalist Kharkiv,Vorskla Poltava,2010,Ukrainian
54,86,Maksim Karpovich,BLR,M,1.78,74,27-02-86,,Dnepr Mogilev,Vorskla Poltava,2010,Ukrainian
1,1,Yuriy Martyshchuk,UKR,G,1.88,78,22-04-86,Kolomyya,Karpaty Lviv,Zorya Luhansk,2010,Ukrainian
2,2,Oleksiy Polyanskyy,UKR,M,1.82,82,12-04-86,Avdeyevka,Shakthar Donetsk,Zorya Luhansk,2010,Ukrainian
3,3,Luká Tesák,SVK,D,1.75,72,08-03-85,iar nad Hronom,MK ilina,Zorya Luhansk,2010,Ukrainian
4,4,Maksym Kovalyov,UKR,M,1.84,80,20-03-89,Alchevsk,Shakhtar Donetsk-2,Zorya Luhansk,2010,Ukrainian
5,5,Voldymyr Yezerskyy,UKR,D,1.83,77,15-11-76,Lviv,Shakhtar Donetsk,Zorya Luhansk,2010,Ukrainian
6,6,Nikita Kamenyuka,UKR,M,1.72,64,03-06-85,Luhansk,Illichivets Mariupol,Zorya Luhansk,2010,Ukrainian
7,7,Artem Semenenko,UKR,M,1.75,71,02-09-88,Zaporozhye,Metalurh Zaporizhya,Zorya Luhansk,2010,Ukrainian
8,8,Mihajlo  Cakić,SRB,M,1.82,77,27-05-90,Leskovac,Čukarički,Zorya Luhansk,2010,Ukrainian
9,9,Oleksandr Kasyan,UKR,F,1.85,79,27-01-89,Donetsk,Shakhtar Donetsk-2,Zorya Luhansk,2010,Ukrainian
10,10,Jaba Lipartia,GEO,M,1.74,68,16-11-87,Tbilisi,WIT Georgia,Zorya Luhansk,2010,Ukrainian
11,11,Serhiy Shevchuk,UKR,M,1.84,75,18-06-85,Makariv,Shakhtar Donetsk,Zorya Luhansk,2010,Ukrainian
14,14,Parid Xhihani,ALB,M,1.76,71,18-07-83,Kavajë,KS Besa Kavajë,Zorya Luhansk,2010,Ukrainian
15,15,Roman Emelyanov,RUS,M,1.89,85,08-05-92,Pavlovo,Shakhtar Donetsk,Zorya Luhansk,2010,Ukrainian
16,16,Hryhoriy Yarmash,UKR,D,1.74,74,04-01-85,Ternopil,Vorskla Poltava,Zorya Luhansk,2010,Ukrainian
19,19,Ruslan Fomin,UKR,F,1.87,74,02-03-86,Donetsk,Shakhtar Donetsk,Zorya Luhansk,2010,Ukrainian
20,20,Daniel Addo,GHA,M,1.70,65,06-11-76,Accra,King Faisal Babies,Zorya Luhansk,2010,Ukrainian
22,22,Vadym Milko,UKR,M,1.83,77,22-08-86,Pervomaysk,Dynamo Kiev-2,Zorya Luhansk,2010,Ukrainian
27,27,Taras Lazarovych,UKR,F,1.75,70,22-04-82,Chynadiyovo,Metalurh Zaporizhya,Zorya Luhansk,2010,Ukrainian
33,33,Makysm Bilyy,UKR,F,1.75,68,27-04-89,Novomoskovsk,Metalurh Zaporizhya,Zorya Luhansk,2010,Ukrainian
36,36,Andriy Poltavtsev,UKR,G,1.91,79,07-12-91,,Zorya-2,Zorya Luhansk,2010,Ukrainian
37,37,Dmytro Khomchenovskyy,UKR,M,1.80,72,16-04-90,Uhledar,Olimpik Donetsk,Zorya Luhansk,2010,Ukrainian
39,39,Franck  Madou,CIV,F,1.88,91,15-09-87,Abidjan,APOP Kinyras Peyias,Zorya Luhansk,2010,Ukrainian
40,40,Dmytro Khovbosha,UKR,D,1.83,79,05-02-89,,Zorya-2,Zorya Luhansk,2010,Ukrainian
41,41,Illya Ivanov,UKR,F,1.75,63,02-08-93,,Zorya-2,Zorya Luhansk,2010,Ukrainian
42,42,Anton Rybalchenko,UKR,G,1.91,80,01-05-91,,Zorya-2,Zorya Luhansk,2010,Ukrainian
43,43,Kostyantyn Ivankevych,UKR,D,1.84,75,01-10-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
44,44,Serhiy Silyuk,UKR,F,1.70,65,05-06-85,Zaporozhye,Metalurh Zaporizhya,Zorya Luhansk,2010,Ukrainian
45,45,Artem Hordiyenko,UKR,D,1.81,70,04-03-91,Krasnyi Luch,Zorya-2,Zorya Luhansk,2010,Ukrainian
46,47,Semen Zharyy,UKR,M,1.78,68,04-09-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
47,48,Mykyta Kyslyy,UKR,F,1.73,68,02-03-91,,Zorya-2,Zorya Luhansk,2010,Ukrainian
48,49,Andriy Kokhman,UKR,F,1.85,76,25-05-90,,Zorya-2,Zorya Luhansk,2010,Ukrainian
49,50,Valeriy Mazur,UKR,M,1.73,63,06-03-91,,Zorya-2,Zorya Luhansk,2010,Ukrainian
50,51,Dmytro Tyertyshnyy,UKR,D,1.77,74,01-09-93,,Zorya-2,Zorya Luhansk,2010,Ukrainian
51,52,Renat Miroshnikov,UKR,M,1.77,64,27-03-93,,Zorya-2,Zorya Luhansk,2010,Ukrainian
52,53,Pavlo Myahkov,UKR,M,1.78,72,30-12-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
53,54,Serhiy Makarenko,UKR,M,1.78,67,09-06-90,,Zorya-2,Zorya Luhansk,2010,Ukrainian
54,56,Oleksandr Pyanov,UKR,F,1.71,65,21-04-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
55,57,Oleh Boroday,UKR,M,1.84,71,07-01-93,,Zorya-2,Zorya Luhansk,2010,Ukrainian
56,58,Roman Tsapenko,UKR,G,1.85,77,20-01-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
57,60,Andriy Kohut,UKR,M,1.68,63,21-01-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
58,61,Oleksandr Ihnatenko,UKR,M,1.75,68,17-04-93,,Zorya-2,Zorya Luhansk,2010,Ukrainian
59,62,Hiuli Mandzhhaladze,UKR,M,1.74,60,09-09-92,,Zorya-2,Zorya Luhansk,2010,Ukrainian
60,63,Andriy Hert,UKR,F,1.81,72,02-09-94,,Zorya-2,Zorya Luhansk,2010,Ukrainian
61,67,Vadym Paramonov,UKR,D,1.84,72,18-03-91,,Zorya-2,Zorya Luhansk,2010,Ukrainian
62,77,Oleksandr Volkov,UKR,F,1.78,74,07-02-89,Kyiv,Zorya-2,Zorya Luhansk,2010,Ukrainian
63,99,Ihor Shukhovtsev,UKR,G,1.88,79,13-07-71,Odessa,Illichivets Mariupol,Zorya Luhansk,2010,Ukrainian
