,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
23,23,Aleksandar Radosavljevič,SVN,M,1.82,77,25-04-79,Kranj,Shinnik,Tom Tomsk,2008,Russian
24,24,Aleksandr Shirko,RUS,F,1.79,69,24-11-76,Moscow,Shinnik,Tom Tomsk,2008,Russian
25,25,Sergei Pareiko,EST,G,1.93,84,31-01-77,Tallinn,Levadia Tallinn,Tom Tomsk,2008,Russian
26,26,Evgeniy Rogoza,RUS,D,1.82,75,07-03-90,,Tom-2,Tom Tomsk,2008,Russian
28,28,Konstantin Dmitrievskiy,RUS,D,1.79,71,20-05-90,,Tom-2,Tom Tomsk,2008,Russian
29,29,Nikita Konovalov,RUS,D,1.84,70,17-08-91,,Tom-2,Tom Tomsk,2008,Russian
30,30,Sergey Voronov,RUS,F,1.86,78,10-11-88,,Tom-2,Tom Tomsk,2008,Russian
36,36,Evgeniy Ponomarev,RUS,F,1.91,86,07-03-89,,Tom-2,Tom Tomsk,2008,Russian
37,37,Djordje Jokić,SRB,D,1.81,81,20-01-81,Raka,Torpedo Moscow,Tom Tomsk,2008,Russian
40,40,Taras Pavlyukevich,RUS,G,1.93,70,25-07-88,,Tom-2,Tom Tomsk,2008,Russian
41,41,Anton Bobryshev,RUS,F,1.81,73,31-07-87,Tomsk,Tom-2,Tom Tomsk,2008,Russian
42,42,Pavel Buliga,RUS,D,1.86,72,16-03-90,,Tom-2,Tom Tomsk,2008,Russian
43,43,Roman Zharikov,RUS,F,1.68,68,25-01-91,,Tom-2,Tom Tomsk,2008,Russian
44,45,Vladislav Tkachenko,RUS,D,1.85,72,16-05-88,,Tom-2,Tom Tomsk,2008,Russian
45,46,Nikolay Sangadzhiev,RUS,F,1.76,71,11-02-91,,Tom-2,Tom Tomsk,2008,Russian
46,47,Denis Pshenichnikov,RUS,M,1.70,63,07-01-90,Tomsk,Tom-2,Tom Tomsk,2008,Russian
47,48,Ivan Tuev,RUS,D,1.92,80,01-05-89,,Tom-2,Tom Tomsk,2008,Russian
48,50,Egor Ridosh,RUS,G,1.82,67,08-02-89,,Tom-2,Tom Tomsk,2008,Russian
49,51,Roman Grokhin,RUS,M,1.71,73,25-03-91,,Amkar-2,Tom Tomsk,2008,Russian
50,52,Dmitriy Yefremov,RUS,M,1.83,69,02-06-91,,Tom-2,Tom Tomsk,2008,Russian
51,53,Konstantin Sashilin,RUS,M,1.70,69,28-04-89,,FC Khimki-2,Tom Tomsk,2008,Russian
52,54,Sergei Aksyonov,RUS,M,1.80,70,15-03-90,,Tom-2,Tom Tomsk,2008,Russian
53,55,Valeriy Voloshchuk,RUS,M,1.85,69,21-01-87,,Tom-2,Tom Tomsk,2008,Russian
54,56,Nikita Kozlov,RUS,F,1.85,75,05-12-90,,Tom-2,Tom Tomsk,2008,Russian
55,67,Sergey Kabanov,RUS,D,1.86,79,15-03-86,Moscow,Spartak Moscow,Tom Tomsk,2008,Russian
56,77,Artem Rebrov,RUS,G,1.93,87,04-03-84,Moscow,Saturn,Tom Tomsk,2008,Russian
57,83,Aleksandr Kharitonov,RUS,M,1.80,72,04-04-83,Krasnoyarsk,Saturn,Tom Tomsk,2008,Russian
58,84,Hrvoje  Vejić,CRO,D,1.91,82,08-06-77,Zagreb,Hajduk  Split,Tom Tomsk,2008,Russian
59,88,Pompiliu Stoica,ROU,D,1.70,69,10-09-76,Buzău,FC Moscow,Tom Tomsk,2008,Russian
60,98,Siarhei Karnilenka,BLR,F,1.85,78,14-06-83,Vitebsk,Dnipro Dnipropetrovsk,Tom Tomsk,2008,Russian
1,1,Kamil Čontofalský,SVK,G,1.93,89,03-06-78,Trenčín,Bohemians Prague,Zenit St. Petersburg,2008,Russian
2,2,Vladislav Radimov,RUS,M,1.82,83,26-11-75,St.  Petersburg,Krylia Sovetov,Zenit St. Petersburg,2008,Russian
4,4,Ivica  Krianac,CRO,D,1.87,85,13-04-79,Split,Groclin  Dyskobolia,Zenit St. Petersburg,2008,Russian
5,5,Kim Dong-Jin,KOR,D,1.83,77,29-01-82,Dongducheon,FC  Seoul,Zenit St. Petersburg,2008,Russian
6,6,Nicolas  Lombaerts,BEL,D,1.88,78,20-03-85,Brugge,KAA Gent,Zenit St. Petersburg,2008,Russian
7,7,Alejandro Domínguez,ARG,F,1.73,71,10-06-81,Lanús,Rubin Kazan,Zenit St. Petersburg,2008,Russian
8,8,Pavel Pogrebnyak,RUS,F,1.88,91,08-11-83,Moscow,Tom,Zenit St. Petersburg,2008,Russian
9,9,Fatih Tekke,TUR,F,1.78,77,09-09-77,Sürmene,Trabzonspor,Zenit St. Petersburg,2008,Russian
10,10,Andrey Arshavin,RUS,M,1.72,71,29-05-81,St. Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
11,11,Radek írl,CZE,M,1.78,73,20-03-81,Prague,Bohemians Prague,Zenit St. Petersburg,2008,Russian
14,14,Tomá  Hubočan,SVK,D,1.83,74,17-09-85,ilina,MK  ilina,Zenit St. Petersburg,2008,Russian
15,15,Roman Shirokov,RUS,M,1.83,74,06-07-81,Dedovsk,FC Khimki,Zenit St. Petersburg,2008,Russian
16,16,Vyacheslav Malafeev,RUS,G,1.85,79,04-03-79,St. Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
17,17,Lee Ho,KOR,M,1.83,78,22-10-84,Seoul,Ulsan  Hyundai Horang-i,Zenit St. Petersburg,2008,Russian
18,18,Konstantin Zyryanov,RUS,M,1.76,71,05-10-77,Perm,Torpedo Moscow,Zenit St. Petersburg,2008,Russian
19,19,Danny,POR,M,1.78,70,07-08-83,Caracas,Dynamo Moscow,Zenit St. Petersburg,2008,Russian
20,20,Viktor Fayzulin,RUS,M,1.76,72,22-04-86,Nakhodka,Spartak Nalchik,Zenit St. Petersburg,2008,Russian
22,22,Aleksandr Anyukov,RUS,D,1.78,70,28-09-82,Samara,Krylia  Sovetov,Zenit St. Petersburg,2008,Russian
25,25,Fernando Ricksen,NED,D,1.75,75,20-07-76,Heerlen,Rangers,Zenit St. Petersburg,2008,Russian
26,26,Mikhail Smirnov,RUS,D,1.88,80,03-06-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
27,27,Igor Denisov,RUS,M,1.76,75,17-05-84,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
28,28,Sébastien Puygrenier,FRA,D,1.86,88,28-01-82,Limoges,Nancy,Zenit St. Petersburg,2008,Russian
30,30,Pavel Komolov,RUS,M,1.75,67,10-03-89,St. Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
31,31,Vitaly Galish,RUS,F,1.83,72,13-05-90,,Zenit-2,Zenit St. Petersburg,2008,Russian
32,32,Artem Kulesha,RUS,D,1.90,80,14-01-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
33,33,Pavel Ignatovich,RUS,F,1.77,68,24-05-89,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
34,34,Aleksandr Khokhlov,RUS,D,1.76,66,30-09-88,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
35,35,Anton Sosnin,RUS,M,1.78,72,27-01-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
36,36,Stanislav Matyash,RUS,F,1.76,71,23-04-91,Kremenchuk,Zenit-2,Zenit St. Petersburg,2008,Russian
37,37,German Pyatnikov,RUS,M,1.70,68,23-01-88,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
38,38,Evgeniy Izvekov,RUS,F,1.90,71,24-06-90,,Zenit-2,Zenit St. Petersburg,2008,Russian
40,40,Ivan Lapin,RUS,D,1.84,74,08-05-88,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
41,42,Andrey Ornat,RUS,F,1.72,69,04-03-91,,Zenit-2,Zenit St. Petersburg,2008,Russian
42,43,Yuriy Vorobjev,RUS,D,1.78,70,06-03-90,,Zenit-2,Zenit St. Petersburg,2008,Russian
43,44,Anatoliy Tymoshchuk,UKR,M,1.81,75,30-03-79,Lutsk,Shakthar Donetsk,Zenit St. Petersburg,2008,Russian
44,45,Egor Okorokov,RUS,F,1.79,70,18-04-89,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
45,47,Basel Abdulfattakh,RUS,D,1.84,71,06-03-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
46,48,Nikita Koleshnikov,RUS,M,1.84,70,12-08-88,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
47,50,Igor Cheminava,RUS,D,1.86,76,23-03-91,St. Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
48,51,Vladimir Mukhin,RUS,G,1.82,74,30-10-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
49,53,Pavel Mochalin,RUS,M,1.84,75,16-01-89,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
50,55,Yan Bobrovskiy,RUS,D,1.86,78,18-09-89,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
51,57,Aleksey Ionov,RUS,M,1.77,68,18-02-89,Kingisepp,Zenit-2,Zenit St. Petersburg,2008,Russian
52,59,Sergey Vasecky,RUS,M,1.71,68,17-01-90,,Zenit-2,Zenit St. Petersburg,2008,Russian
53,65,Yuriy Boev,RUS,D,1.79,70,16-01-91,,Zenit-2,Zenit St. Petersburg,2008,Russian
54,75,Ilya  Sagdatullin,RUS,M,1.74,64,27-02-91,,Zenit-2,Zenit St. Petersburg,2008,Russian
55,77,Aleksandr Petrov,RUS,M,1.73,67,20-01-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
56,88,Aleksandr Gorshkov,RUS,M,1.80,78,08-02-70,Stahanov,Saturn,Zenit St. Petersburg,2008,Russian
57,89,Dmitriy Nechaev,RUS,F,1.89,80,16-06-90,,Zenit-2,Zenit St. Petersburg,2008,Russian
58,90,Nikolay Zabolotniy,RUS,G,1.84,81,16-04-90,St.  Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
59,91,Andrey Zaytsev,RUS,G,1.95,90,14-01-91,,Zenit-2,Zenit St. Petersburg,2008,Russian
60,96,Roland Gigolaev,RUS,M,1.76,73,04-01-90,Tbilisi,Zenit-2,Zenit St. Petersburg,2008,Russian
61,98,Sergey Petrov,RUS,M,1.80,72,02-01-91,St. Petersburg,Zenit-2,Zenit St. Petersburg,2008,Russian
